Body,mass,x,y,vx,vy
    19,141.000000,-686.000000,863.000000,-55.000000,70.000000
    20,209.000000,1251.200000,981.600000,93.000000,69.000000
     1,216.000000,1186.450000,1048.650000,81.000000,77.000000
     2,55.000000,-1053.650000,1025.450000,-77.000000,81.000000
     3,249.000000,-1235.150000,-566.650000,-87.000000,-37.000000
     4,184.000000,972.100000,-202.200000,78.000000,-16.000000
     5,71.000000,-657.850000,1049.200000,-53.000000,76.000000
     6,127.000000,-1126.000000,-545.200000,-80.000000,-36.000000
     7,212.000000,-846.550000,1047.950000,-59.000000,71.000000
     8,110.000000,-1114.000000,728.100000,-80.000000,58.000000
     9,80.000000,812.650000,-449.550000,57.000000,-39.000000
    10,55.000000,998.200000,-728.500000,76.000000,-50.000000
    11,56.000000,-676.950000,-67.250000,-51.000000,-5.000000
    12,201.000000,-1056.900000,1046.100000,-82.000000,78.000000
    13,58.000000,-642.300000,-572.600000,-54.000000,-48.000000
    14,242.000000,-717.550000,-556.600000,-59.000000,-48.000000
    15,216.000000,-689.300000,-388.050000,-54.000000,-29.000000
    16,221.000000,1271.750000,859.800000,95.000000,64.000000
    17,105.000000,765.550000,1148.400000,59.000000,92.000000
    18,135.000000,1129.800000,804.300000,84.000000,54.000000
    19,141.000000,-688.750000,866.500000,-55.000000,70.000000
    20,209.000000,1255.850000,985.050000,93.000000,69.000000
     1,216.000000,1190.500000,1052.500000,81.000000,77.000000
     2,55.000000,-1057.500000,1029.500000,-77.000000,81.000000
     3,249.000000,-1239.500000,-568.500000,-87.000000,-37.000000
     4,184.000000,976.000000,-203.000000,78.000000,-16.000000
     5,71.000000,-660.500000,1053.000000,-53.000000,76.000000
     6,127.000000,-1130.000000,-547.000000,-80.000000,-36.000000
     7,212.000000,-849.500000,1051.500000,-59.000000,71.000000
     8,110.000000,-1118.000000,731.000000,-80.000000,58.000000
     9,80.000000,815.500000,-451.500000,57.000000,-39.000000
    10,55.000000,1002.000000,-731.000000,76.000000,-50.000000
    11,56.000000,-679.500000,-67.500000,-51.000000,-5.000000
    12,201.000000,-1061.000000,1050.000000,-82.000000,78.000000
    13,58.000000,-645.000000,-575.000000,-54.000000,-48.000000
    14,242.000000,-720.500000,-559.000000,-59.000000,-48.000000
    15,216.000000,-692.000000,-389.500000,-54.000000,-29.000000
    16,221.000000,1276.500000,863.000000,95.000000,64.000000
    17,105.000000,768.500000,1153.000000,59.000000,92.000000
    18,135.000000,1134.000000,807.000000,84.000000,54.000000
    19,141.000000,-691.500000,870.000000,-55.000000,70.000000
    20,209.000000,1260.500000,988.500000,93.000000,69.000000
     1,216.000000,1194.550000,1056.350000,81.000000,77.000000
     2,55.000000,-1061.350000,1033.550000,-77.000000,81.000000
     3,249.000000,-1243.850000,-570.350000,-87.000000,-37.000000
     4,184.000000,979.900000,-203.800000,78.000000,-16.000000
     5,71.000000,-663.150000,1056.800000,-53.000000,76.000000
     6,127.000000,-1134.000000,-548.800000,-80.000000,-36.000000
     7,212.000000,-852.450000,1055.050000,-59.000000,71.000000
     8,110.000000,-1122.000000,733.900000,-80.000000,58.000000
     9,80.000000,818.350000,-453.450000,57.000000,-39.000000
    10,55.000000,1005.800000,-733.500000,76.000000,-50.000000
    11,56.000000,-682.050000,-67.750000,-51.000000,-5.000000
    12,201.000000,-1065.100000,1053.900000,-82.000000,78.000000
    13,58.000000,-647.700000,-577.400000,-54.000000,-48.000000
    14,242.000000,-723.450000,-561.400000,-59.000000,-48.000000
    15,216.000000,-694.700000,-390.950000,-54.000000,-29.000000
    16,221.000000,1281.250000,866.200000,95.000000,64.000000
    17,105.000000,771.450000,1157.600000,59.000000,92.000000
    18,135.000000,1138.200000,809.700000,84.000000,54.000000
    19,141.000000,-694.250000,873.500000,-55.000000,70.000000
    20,209.000000,1265.150000,991.950000,93.000000,69.000000
     1,216.000000,1198.600000,1060.200000,81.000000,77.000000
     2,55.000000,-1065.200000,1037.600000,-77.000000,81.000000
     3,249.000000,-1248.200000,-572.200000,-87.000000,-37.000000
     4,184.000000,983.800000,-204.600000,78.000000,-16.000000
     5,71.000000,-665.800000,1060.600000,-53.000000,76.000000
     6,127.000000,-1138.000000,-550.600000,-80.000000,-36.000000
     7,212.000000,-855.400000,1058.600000,-59.000000,71.000000
     8,110.000000,-1126.000000,736.800000,-80.000000,58.000000
     9,80.000000,821.200000,-455.400000,57.000000,-39.000000
    10,55.000000,1009.600000,-736.000000,76.000000,-50.000000
    11,56.000000,-684.600000,-68.000000,-51.000000,-5.000000
    12,201.000000,-1069.200000,1057.800000,-82.000000,78.000000
    13,58.000000,-650.400000,-579.800000,-54.000000,-48.000000
    14,242.000000,-726.400000,-563.800000,-59.000000,-48.000000
    15,216.000000,-697.400000,-392.400000,-54.000000,-29.000000
    16,221.000000,1286.000000,869.400000,95.000000,64.000000
    17,105.000000,774.400000,1162.200000,59.000000,92.000000
    18,135.000000,1142.400000,812.400000,84.000000,54.000000
    19,141.000000,-697.000000,877.000000,-55.000000,70.000000
    20,209.000000,1269.800000,995.400000,93.000000,69.000000
     1,216.000000,1202.650000,1064.050000,81.000000,77.000000
     2,55.000000,-1069.050000,1041.650000,-77.000000,81.000000
     3,249.000000,-1252.550000,-574.050000,-87.000000,-37.000000
     4,184.000000,987.700000,-205.400000,78.000000,-16.000000
     5,71.000000,-668.450000,1064.400000,-53.000000,76.000000
     6,127.000000,-1142.000000,-552.400000,-80.000000,-36.000000
     7,212.000000,-858.350000,1062.150000,-59.000000,71.000000
     8,110.000000,-1130.000000,739.700000,-80.000000,58.000000
     9,80.000000,824.050000,-457.350000,57.000000,-39.000000
    10,55.000000,1013.400000,-738.500000,76.000000,-50.000000
    11,56.000000,-687.150000,-68.250000,-51.000000,-5.000000
    12,201.000000,-1073.300000,1061.700000,-82.000000,78.000000
    13,58.000000,-653.100000,-582.200000,-54.000000,-48.000000
    14,242.000000,-729.350000,-566.200000,-59.000000,-48.000000
    15,216.000000,-700.100000,-393.850000,-54.000000,-29.000000
    16,221.000000,1290.750000,872.600000,95.000000,64.000000
    17,105.000000,777.350000,1166.800000,59.000000,92.000000
    18,135.000000,1146.600000,815.100000,84.000000,54.000000
    19,141.000000,-699.750000,880.500000,-55.000000,70.000000
    20,209.000000,1274.450000,998.850000,93.000000,69.000000
     1,216.000000,1206.700000,1067.900000,81.000000,77.000000
     2,55.000000,-1072.900000,1045.700000,-77.000000,81.000000
     3,249.000000,-1256.900000,-575.900000,-87.000000,-37.000000
     4,184.000000,991.600000,-206.200000,78.000000,-16.000000
     5,71.000000,-671.100000,1068.200000,-53.000000,76.000000
     6,127.000000,-1146.000000,-554.200000,-80.000000,-36.000000
     7,212.000000,-861.300000,1065.700000,-59.000000,71.000000
     8,110.000000,-1134.000000,742.600000,-80.000000,58.000000
     9,80.000000,826.900000,-459.300000,57.000000,-39.000000
    10,55.000000,1017.200000,-741.000000,76.000000,-50.000000
    11,56.000000,-689.700000,-68.500000,-51.000000,-5.000000
    12,201.000000,-1077.400000,1065.600000,-82.000000,78.000000
    13,58.000000,-655.800000,-584.600000,-54.000000,-48.000000
    14,242.000000,-732.300000,-568.600000,-59.000000,-48.000000
    15,216.000000,-702.800000,-395.300000,-54.000000,-29.000000
    16,221.000000,1295.500000,875.800000,95.000000,64.000000
    17,105.000000,780.300000,1171.400000,59.000000,92.000000
    18,135.000000,1150.800000,817.800000,84.000000,54.000000
    19,141.000000,-702.500000,884.000000,-55.000000,70.000000
    20,209.000000,1279.100000,1002.300000,93.000000,69.000000
     1,216.000000,1210.750000,1071.750000,81.000000,77.000000
     2,55.000000,-1076.750000,1049.750000,-77.000000,81.000000
     3,249.000000,-1261.250000,-577.750000,-87.000000,-37.000000
     4,184.000000,995.500000,-207.000000,78.000000,-16.000000
     5,71.000000,-673.750000,1072.000000,-53.000000,76.000000
     6,127.000000,-1150.000000,-556.000000,-80.000000,-36.000000
     7,212.000000,-864.250000,1069.250000,-59.000000,71.000000
     8,110.000000,-1138.000000,745.500000,-80.000000,58.000000
     9,80.000000,829.750000,-461.250000,57.000000,-39.000000
    10,55.000000,1021.000000,-743.500000,76.000000,-50.000000
    11,56.000000,-692.250000,-68.750000,-51.000000,-5.000000
    12,201.000000,-1081.500000,1069.500000,-82.000000,78.000000
    13,58.000000,-658.500000,-587.000000,-54.000000,-48.000000
    14,242.000000,-735.250000,-571.000000,-59.000000,-48.000000
    15,216.000000,-705.500000,-396.750000,-54.000000,-29.000000
    16,221.000000,1300.250000,879.000000,95.000000,64.000000
    17,105.000000,783.250000,1176.000000,59.000000,92.000000
    18,135.000000,1155.000000,820.500000,84.000000,54.000000
    19,141.000000,-705.250000,887.500000,-55.000000,70.000000
    20,209.000000,1283.750000,1005.750000,93.000000,69.000000
     1,216.000000,1214.800000,1075.600000,81.000000,77.000000
     2,55.000000,-1080.600000,1053.800000,-77.000000,81.000000
     3,249.000000,-1265.600000,-579.600000,-87.000000,-37.000000
     4,184.000000,999.400000,-207.800000,78.000000,-16.000000
     5,71.000000,-676.400000,1075.800000,-53.000000,76.000000
     6,127.000000,-1154.000000,-557.800000,-80.000000,-36.000000
     7,212.000000,-867.200000,1072.800000,-59.000000,71.000000
     8,110.000000,-1142.000000,748.400000,-80.000000,58.000000
     9,80.000000,832.600000,-463.200000,57.000000,-39.000000
    10,55.000000,1024.800000,-746.000000,76.000000,-50.000000
    11,56.000000,-694.800000,-69.000000,-51.000000,-5.000000
    12,201.000000,-1085.600000,1073.400000,-82.000000,78.000000
    13,58.000000,-661.200000,-589.400000,-54.000000,-48.000000
    14,242.000000,-738.200000,-573.400000,-59.000000,-48.000000
    15,216.000000,-708.200000,-398.200000,-54.000000,-29.000000
    16,221.000000,1305.000000,882.200000,95.000000,64.000000
    17,105.000000,786.200000,1180.600000,59.000000,92.000000
    18,135.000000,1159.200000,823.200000,84.000000,54.000000
    19,141.000000,-708.000000,891.000000,-55.000000,70.000000
    20,209.000000,1288.400000,1009.200000,93.000000,69.000000
     1,216.000000,1218.850000,1079.450000,81.000000,77.000000
     2,55.000000,-1084.450000,1057.850000,-77.000000,81.000000
     3,249.000000,-1269.950000,-581.450000,-87.000000,-37.000000
     4,184.000000,1003.300000,-208.600000,78.000000,-16.000000
     5,71.000000,-679.050000,1079.600000,-53.000000,76.000000
     6,127.000000,-1158.000000,-559.600000,-80.000000,-36.000000
     7,212.000000,-870.150000,1076.350000,-59.000000,71.000000
     8,110.000000,-1146.000000,751.300000,-80.000000,58.000000
     9,80.000000,835.450000,-465.150000,57.000000,-39.000000
    10,55.000000,1028.600000,-748.500000,76.000000,-50.000000
    11,56.000000,-697.350000,-69.250000,-51.000000,-5.000000
    12,201.000000,-1089.700000,1077.300000,-82.000000,78.000000
    13,58.000000,-663.900000,-591.800000,-54.000000,-48.000000
    14,242.000000,-741.150000,-575.800000,-59.000000,-48.000000
    15,216.000000,-710.900000,-399.650000,-54.000000,-29.000000
    16,221.000000,1309.750000,885.400000,95.000000,64.000000
    17,105.000000,789.150000,1185.200000,59.000000,92.000000
    18,135.000000,1163.400000,825.900000,84.000000,54.000000
    19,141.000000,-710.750000,894.500000,-55.000000,70.000000
    20,209.000000,1293.050000,1012.650000,93.000000,69.000000
     1,216.000000,1222.900000,1083.300000,81.000000,77.000000
     2,55.000000,-1088.300000,1061.900000,-77.000000,81.000000
     3,249.000000,-1274.300000,-583.300000,-87.000000,-37.000000
     4,184.000000,1007.200000,-209.400000,78.000000,-16.000000
     5,71.000000,-681.700000,1083.400000,-53.000000,76.000000
     6,127.000000,-1162.000000,-561.400000,-80.000000,-36.000000
     7,212.000000,-873.100000,1079.900000,-59.000000,71.000000
     8,110.000000,-1150.000000,754.200000,-80.000000,58.000000
     9,80.000000,838.300000,-467.100000,57.000000,-39.000000
    10,55.000000,1032.400000,-751.000000,76.000000,-50.000000
    11,56.000000,-699.900000,-69.500000,-51.000000,-5.000000
    12,201.000000,-1093.800000,1081.200000,-82.000000,78.000000
    13,58.000000,-666.600000,-594.200000,-54.000000,-48.000000
    14,242.000000,-744.100000,-578.200000,-59.000000,-48.000000
    15,216.000000,-713.600000,-401.100000,-54.000000,-29.000000
    16,221.000000,1314.500000,888.600000,95.000000,64.000000
    17,105.000000,792.100000,1189.800000,59.000000,92.000000
    18,135.000000,1167.600000,828.600000,84.000000,54.000000
    19,141.000000,-713.500000,898.000000,-55.000000,70.000000
    20,209.000000,1297.700000,1016.100000,93.000000,69.000000
     1,216.000000,1226.950000,1087.150000,81.000000,77.000000
     2,55.000000,-1092.150000,1065.950000,-77.000000,81.000000
     3,249.000000,-1278.650000,-585.150000,-87.000000,-37.000000
     4,184.000000,1011.100000,-210.200000,78.000000,-16.000000
     5,71.000000,-684.350000,1087.200000,-53.000000,76.000000
     6,127.000000,-1166.000000,-563.200000,-80.000000,-36.000000
     7,212.000000,-876.050000,1083.450000,-59.000000,71.000000
     8,110.000000,-1154.000000,757.100000,-80.000000,58.000000
     9,80.000000,841.150000,-469.050000,57.000000,-39.000000
    10,55.000000,1036.200000,-753.500000,76.000000,-50.000000
    11,56.000000,-702.450000,-69.750000,-51.000000,-5.000000
    12,201.000000,-1097.900000,1085.100000,-82.000000,78.000000
    13,58.000000,-669.300000,-596.600000,-54.000000,-48.000000
    14,242.000000,-747.050000,-580.600000,-59.000000,-48.000000
    15,216.000000,-716.300000,-402.550000,-54.000000,-29.000000
    16,221.000000,1319.250000,891.800000,95.000000,64.000000
    17,105.000000,795.050000,1194.400000,59.000000,92.000000
    18,135.000000,1171.800000,831.300000,84.000000,54.000000
    19,141.000000,-716.250000,901.500000,-55.000000,70.000000
    20,209.000000,1302.350000,1019.550000,93.000000,69.000000
     1,216.000000,1231.000000,1091.000000,81.000000,77.000000
     2,55.000000,-1096.000000,1070.000000,-77.000000,81.000000
     3,249.000000,-1283.000000,-587.000000,-87.000000,-37.000000
     4,184.000000,1015.000000,-211.000000,78.000000,-16.000000
     5,71.000000,-687.000000,1091.000000,-53.000000,76.000000
     6,127.000000,-1170.000000,-565.000000,-80.000000,-36.000000
     7,212.000000,-879.000000,1087.000000,-59.000000,71.000000
     8,110.000000,-1158.000000,760.000000,-80.000000,58.000000
     9,80.000000,844.000000,-471.000000,57.000000,-39.000000
    10,55.000000,1040.000000,-756.000000,76.000000,-50.000000
    11,56.000000,-705.000000,-70.000000,-51.000000,-5.000000
    12,201.000000,-1102.000000,1089.000000,-82.000000,78.000000
    13,58.000000,-672.000000,-599.000000,-54.000000,-48.000000
    14,242.000000,-750.000000,-583.000000,-59.000000,-48.000000
    15,216.000000,-719.000000,-404.000000,-54.000000,-29.000000
    16,221.000000,1324.000000,895.000000,95.000000,64.000000
    17,105.000000,798.000000,1199.000000,59.000000,92.000000
    18,135.000000,1176.000000,834.000000,84.000000,54.000000
    19,141.000000,-719.000000,905.000000,-55.000000,70.000000
    20,209.000000,1307.000000,1023.000000,93.000000,69.000000
     1,216.000000,1235.050000,1094.850000,81.000000,77.000000
     2,55.000000,-1099.850000,1074.050000,-77.000000,81.000000
     3,249.000000,-1287.350000,-588.850000,-87.000000,-37.000000
     4,184.000000,1018.900000,-211.800000,78.000000,-16.000000
     5,71.000000,-689.650000,1094.800000,-53.000000,76.000000
     6,127.000000,-1174.000000,-566.800000,-80.000000,-36.000000
     7,212.000000,-881.950000,1090.550000,-59.000000,71.000000
     8,110.000000,-1162.000000,762.900000,-80.000000,58.000000
     9,80.000000,846.850000,-472.950000,57.000000,-39.000000
    10,55.000000,1043.800000,-758.500000,76.000000,-50.000000
    11,56.000000,-707.550000,-70.250000,-51.000000,-5.000000
    12,201.000000,-1106.100000,1092.900000,-82.000000,78.000000
    13,58.000000,-674.700000,-601.400000,-54.000000,-48.000000
    14,242.000000,-752.950000,-585.400000,-59.000000,-48.000000
    15,216.000000,-721.700000,-405.450000,-54.000000,-29.000000
    16,221.000000,1328.750000,898.200000,95.000000,64.000000
    17,105.000000,800.950000,1203.600000,59.000000,92.000000
    18,135.000000,1180.200000,836.700000,84.000000,54.000000
    19,141.000000,-721.750000,908.500000,-55.000000,70.000000
    20,209.000000,1311.650000,1026.450000,93.000000,69.000000
     1,216.000000,1239.100000,1098.700000,81.000000,77.000000
     2,55.000000,-1103.700000,1078.100000,-77.000000,81.000000
     3,249.000000,-1291.700000,-590.700000,-87.000000,-37.000000
     4,184.000000,1022.800000,-212.600000,78.000000,-16.000000
     5,71.000000,-692.300000,1098.600000,-53.000000,76.000000
     6,127.000000,-1178.000000,-568.600000,-80.000000,-36.000000
     7,212.000000,-884.900000,1094.100000,-59.000000,71.000000
     8,110.000000,-1166.000000,765.800000,-80.000000,58.000000
     9,80.000000,849.700000,-474.900000,57.000000,-39.000000
    10,55.000000,1047.600000,-761.000000,76.000000,-50.000000
    11,56.000000,-710.100000,-70.500000,-51.000000,-5.000000
    12,201.000000,-1110.200000,1096.800000,-82.000000,78.000000
    13,58.000000,-677.400000,-603.800000,-54.000000,-48.000000
    14,242.000000,-755.900000,-587.800000,-59.000000,-48.000000
    15,216.000000,-724.400000,-406.900000,-54.000000,-29.000000
    16,221.000000,1333.500000,901.400000,95.000000,64.000000
    17,105.000000,803.900000,1208.200000,59.000000,92.000000
    18,135.000000,1184.400000,839.400000,84.000000,54.000000
    19,141.000000,-724.500000,912.000000,-55.000000,70.000000
    20,209.000000,1316.300000,1029.900000,93.000000,69.000000
     1,216.000000,1243.150000,1102.550000,81.000000,77.000000
     2,55.000000,-1107.550000,1082.150000,-77.000000,81.000000
     3,249.000000,-1296.050000,-592.550000,-87.000000,-37.000000
     4,184.000000,1026.700000,-213.400000,78.000000,-16.000000
     5,71.000000,-694.950000,1102.400000,-53.000000,76.000000
     6,127.000000,-1182.000000,-570.400000,-80.000000,-36.000000
     7,212.000000,-887.850000,1097.650000,-59.000000,71.000000
     8,110.000000,-1170.000000,768.700000,-80.000000,58.000000
     9,80.000000,852.550000,-476.850000,57.000000,-39.000000
    10,55.000000,1051.400000,-763.500000,76.000000,-50.000000
    11,56.000000,-712.650000,-70.750000,-51.000000,-5.000000
    12,201.000000,-1114.300000,1100.700000,-82.000000,78.000000
    13,58.000000,-680.100000,-606.200000,-54.000000,-48.000000
    14,242.000000,-758.850000,-590.200000,-59.000000,-48.000000
    15,216.000000,-727.100000,-408.350000,-54.000000,-29.000000
    16,221.000000,1338.250000,904.600000,95.000000,64.000000
    17,105.000000,806.850000,1212.800000,59.000000,92.000000
    18,135.000000,1188.600000,842.100000,84.000000,54.000000
    19,141.000000,-727.250000,915.500000,-55.000000,70.000000
    20,209.000000,1320.950000,1033.350000,93.000000,69.000000
     1,216.000000,1247.200000,1106.400000,81.000000,77.000000
     2,55.000000,-1111.400000,1086.200000,-77.000000,81.000000
     3,249.000000,-1300.400000,-594.400000,-87.000000,-37.000000
     4,184.000000,1030.600000,-214.200000,78.000000,-16.000000
     5,71.000000,-697.600000,1106.200000,-53.000000,76.000000
     6,127.000000,-1186.000000,-572.200000,-80.000000,-36.000000
     7,212.000000,-890.800000,1101.200000,-59.000000,71.000000
     8,110.000000,-1174.000000,771.600000,-80.000000,58.000000
     9,80.000000,855.400000,-478.800000,57.000000,-39.000000
    10,55.000000,1055.200000,-766.000000,76.000000,-50.000000
    11,56.000000,-715.200000,-71.000000,-51.000000,-5.000000
    12,201.000000,-1118.400000,1104.600000,-82.000000,78.000000
    13,58.000000,-682.800000,-608.600000,-54.000000,-48.000000
    14,242.000000,-761.800000,-592.600000,-59.000000,-48.000000
    15,216.000000,-729.800000,-409.800000,-54.000000,-29.000000
    16,221.000000,1343.000000,907.800000,95.000000,64.000000
    17,105.000000,809.800000,1217.400000,59.000000,92.000000
    18,135.000000,1192.800000,844.800000,84.000000,54.000000
    19,141.000000,-730.000000,919.000000,-55.000000,70.000000
    20,209.000000,1325.600000,1036.800000,93.000000,69.000000
     1,216.000000,1251.250000,1110.250000,81.000000,77.000000
     2,55.000000,-1115.250000,1090.250000,-77.000000,81.000000
     3,249.000000,-1304.750000,-596.250000,-87.000000,-37.000000
     4,184.000000,1034.500000,-215.000000,78.000000,-16.000000
     5,71.000000,-700.250000,1110.000000,-53.000000,76.000000
     6,127.000000,-1190.000000,-574.000000,-80.000000,-36.000000
     7,212.000000,-893.750000,1104.750000,-59.000000,71.000000
     8,110.000000,-1178.000000,774.500000,-80.000000,58.000000
     9,80.000000,858.250000,-480.750000,57.000000,-39.000000
    10,55.000000,1059.000000,-768.500000,76.000000,-50.000000
    11,56.000000,-717.750000,-71.250000,-51.000000,-5.000000
    12,201.000000,-1122.500000,1108.500000,-82.000000,78.000000
    13,58.000000,-685.500000,-611.000000,-54.000000,-48.000000
    14,242.000000,-764.750000,-595.000000,-59.000000,-48.000000
    15,216.000000,-732.500000,-411.250000,-54.000000,-29.000000
    16,221.000000,1347.750000,911.000000,95.000000,64.000000
    17,105.000000,812.750000,1222.000000,59.000000,92.000000
    18,135.000000,1197.000000,847.500000,84.000000,54.000000
    19,141.000000,-732.750000,922.500000,-55.000000,70.000000
    20,209.000000,1330.250000,1040.250000,93.000000,69.000000
     1,216.000000,1255.300000,1114.100000,81.000000,77.000000
     2,55.000000,-1119.100000,1094.300000,-77.000000,81.000000
     3,249.000000,-1309.100000,-598.100000,-87.000000,-37.000000
     4,184.000000,1038.400000,-215.800000,78.000000,-16.000000
     5,71.000000,-702.900000,1113.800000,-53.000000,76.000000
     6,127.000000,-1194.000000,-575.800000,-80.000000,-36.000000
     7,212.000000,-896.700000,1108.300000,-59.000000,71.000000
     8,110.000000,-1182.000000,777.400000,-80.000000,58.000000
     9,80.000000,861.100000,-482.700000,57.000000,-39.000000
    10,55.000000,1062.800000,-771.000000,76.000000,-50.000000
    11,56.000000,-720.300000,-71.500000,-51.000000,-5.000000
    12,201.000000,-1126.600000,1112.400000,-82.000000,78.000000
    13,58.000000,-688.200000,-613.400000,-54.000000,-48.000000
    14,242.000000,-767.700000,-597.400000,-59.000000,-48.000000
    15,216.000000,-735.200000,-412.700000,-54.000000,-29.000000
    16,221.000000,1352.500000,914.200000,95.000000,64.000000
    17,105.000000,815.700000,1226.600000,59.000000,92.000000
    18,135.000000,1201.200000,850.200000,84.000000,54.000000
    19,141.000000,-735.500000,926.000000,-55.000000,70.000000
    20,209.000000,1334.900000,1043.700000,93.000000,69.000000
     1,216.000000,1259.350000,1117.950000,81.000000,77.000000
     2,55.000000,-1122.950000,1098.350000,-77.000000,81.000000
     3,249.000000,-1313.450000,-599.950000,-87.000000,-37.000000
     4,184.000000,1042.300000,-216.600000,78.000000,-16.000000
     5,71.000000,-705.550000,1117.600000,-53.000000,76.000000
     6,127.000000,-1198.000000,-577.600000,-80.000000,-36.000000
     7,212.000000,-899.650000,1111.850000,-59.000000,71.000000
     8,110.000000,-1186.000000,780.300000,-80.000000,58.000000
     9,80.000000,863.950000,-484.650000,57.000000,-39.000000
    10,55.000000,1066.600000,-773.500000,76.000000,-50.000000
    11,56.000000,-722.850000,-71.750000,-51.000000,-5.000000
    12,201.000000,-1130.700000,1116.300000,-82.000000,78.000000
    13,58.000000,-690.900000,-615.800000,-54.000000,-48.000000
    14,242.000000,-770.650000,-599.800000,-59.000000,-48.000000
    15,216.000000,-737.900000,-414.150000,-54.000000,-29.000000
    16,221.000000,1357.250000,917.400000,95.000000,64.000000
    17,105.000000,818.650000,1231.200000,59.000000,92.000000
    18,135.000000,1205.400000,852.900000,84.000000,54.000000
    19,141.000000,-738.250000,929.500000,-55.000000,70.000000
    20,209.000000,1339.550000,1047.150000,93.000000,69.000000
     1,216.000000,1263.400000,1121.800000,81.000000,77.000000
     2,55.000000,-1126.800000,1102.400000,-77.000000,81.000000
     3,249.000000,-1317.800000,-601.800000,-87.000000,-37.000000
     4,184.000000,1046.200000,-217.400000,78.000000,-16.000000
     5,71.000000,-708.200000,1121.400000,-53.000000,76.000000
     6,127.000000,-1202.000000,-579.400000,-80.000000,-36.000000
     7,212.000000,-902.600000,1115.400000,-59.000000,71.000000
     8,110.000000,-1190.000000,783.200000,-80.000000,58.000000
     9,80.000000,866.800000,-486.600000,57.000000,-39.000000
    10,55.000000,1070.400000,-776.000000,76.000000,-50.000000
    11,56.000000,-725.400000,-72.000000,-51.000000,-5.000000
    12,201.000000,-1134.800000,1120.200000,-82.000000,78.000000
    13,58.000000,-693.600000,-618.200000,-54.000000,-48.000000
    14,242.000000,-773.600000,-602.200000,-59.000000,-48.000000
    15,216.000000,-740.600000,-415.600000,-54.000000,-29.000000
    16,221.000000,1362.000000,920.600000,95.000000,64.000000
    17,105.000000,821.600000,1235.800000,59.000000,92.000000
    18,135.000000,1209.600000,855.600000,84.000000,54.000000
    19,141.000000,-741.000000,933.000000,-55.000000,70.000000
    20,209.000000,1344.200000,1050.600000,93.000000,69.000000
     1,216.000000,1267.450000,1125.650000,81.000000,77.000000
     2,55.000000,-1130.650000,1106.450000,-77.000000,81.000000
     3,249.000000,-1322.150000,-603.650000,-87.000000,-37.000000
     4,184.000000,1050.100000,-218.200000,78.000000,-16.000000
     5,71.000000,-710.850000,1125.200000,-53.000000,76.000000
     6,127.000000,-1206.000000,-581.200000,-80.000000,-36.000000
     7,212.000000,-905.550000,1118.950000,-59.000000,71.000000
     8,110.000000,-1194.000000,786.100000,-80.000000,58.000000
     9,80.000000,869.650000,-488.550000,57.000000,-39.000000
    10,55.000000,1074.200000,-778.500000,76.000000,-50.000000
    11,56.000000,-727.950000,-72.250000,-51.000000,-5.000000
    12,201.000000,-1138.900000,1124.100000,-82.000000,78.000000
    13,58.000000,-696.300000,-620.600000,-54.000000,-48.000000
    14,242.000000,-776.550000,-604.600000,-59.000000,-48.000000
    15,216.000000,-743.300000,-417.050000,-54.000000,-29.000000
    16,221.000000,1366.750000,923.800000,95.000000,64.000000
    17,105.000000,824.550000,1240.400000,59.000000,92.000000
    18,135.000000,1213.800000,858.300000,84.000000,54.000000
    19,141.000000,-743.750000,936.500000,-55.000000,70.000000
    20,209.000000,1348.850000,1054.050000,93.000000,69.000000
     1,216.000000,1271.500000,1129.500000,81.000000,77.000000
     2,55.000000,-1134.500000,1110.500000,-77.000000,81.000000
     3,249.000000,-1326.500000,-605.500000,-87.000000,-37.000000
     4,184.000000,1054.000000,-219.000000,78.000000,-16.000000
     5,71.000000,-713.500000,1129.000000,-53.000000,76.000000
     6,127.000000,-1210.000000,-583.000000,-80.000000,-36.000000
     7,212.000000,-908.500000,1122.500000,-59.000000,71.000000
     8,110.000000,-1198.000000,789.000000,-80.000000,58.000000
     9,80.000000,872.500000,-490.500000,57.000000,-39.000000
    10,55.000000,1078.000000,-781.000000,76.000000,-50.000000
    11,56.000000,-730.500000,-72.500000,-51.000000,-5.000000
    12,201.000000,-1143.000000,1128.000000,-82.000000,78.000000
    13,58.000000,-699.000000,-623.000000,-54.000000,-48.000000
    14,242.000000,-779.500000,-607.000000,-59.000000,-48.000000
    15,216.000000,-746.000000,-418.500000,-54.000000,-29.000000
    16,221.000000,1371.500000,927.000000,95.000000,64.000000
    17,105.000000,827.500000,1245.000000,59.000000,92.000000
    18,135.000000,1218.000000,861.000000,84.000000,54.000000
    19,141.000000,-746.500000,940.000000,-55.000000,70.000000
    20,209.000000,1353.500000,1057.500000,93.000000,69.000000
     1,216.000000,1275.550000,1133.350000,81.000000,77.000000
     2,55.000000,-1138.350000,1114.550000,-77.000000,81.000000
     3,249.000000,-1330.850000,-607.350000,-87.000000,-37.000000
     4,184.000000,1057.900000,-219.800000,78.000000,-16.000000
     5,71.000000,-716.150000,1132.800000,-53.000000,76.000000
     6,127.000000,-1214.000000,-584.800000,-80.000000,-36.000000
     7,212.000000,-911.450000,1126.050000,-59.000000,71.000000
     8,110.000000,-1202.000000,791.900000,-80.000000,58.000000
     9,80.000000,875.350000,-492.450000,57.000000,-39.000000
